Taxón
Fumana ericifolia Wallr., Linnaea 14: 584 (1840)
Fumana procumbens (Dunal) Gren. & Godr., in Gren. & Godr., Fl. France 1: 173 (1847)
Fumaria bastardii Boreau, Rev. Bot. Recuil Mens. 2: 359 (1847)
Fumaria capreolata L., Sp. Pl.: 701 (1753)
Fumaria muralis Sond. ex W.D.J.Koch, Syn. Fl. Germ. Helv., ed. 2: 1017 (1845)
Fumaria officinalis L., Sp. Pl.: 700 (1753) subsp. officinalis
Fumaria reuteri Boiss., Diagn. Pl. Orient., ser. 1, 8: 13 (1849)
Gagea liotardii (Sternb.) Schult. & Schult.f., in Roem. & Schult., Syst. Veg. 7: 545 (1829)
Gagea lutea (L.) Ker Gawl., in Curtis, Bot. Mag. 30: t. 1200 (1809)
Gagea reverchonii Degen, Magyar Bot. Lapok 2: 37 (1903)
Gagea soleirolii F.W.Schultz, in Mutel, Fl. Franç. 3: 298 (1836)
Galactites tomentosus Moench, Methodus: 558 (1794)
Galatella linosyris Rchb.f., Icon. Fl. Germ. Helv. 16: 8 (1853-1854)
Galatella sedifolia Nyman subsp. rigida (Cass.) Greuter, Willdenowia 33(1): 47 (2003)
Galenia secunda (L.f.) Sond., in Harv. & Sond., Fl. Cap. 2: 474 (1862)
Galeopsis ladanum L. subsp. angustifolia (Ehrh. ex Hoffm.) Briq., Fl. Helv.: 52 (1829)
Galeopsis ladanum L. subsp. carpetana (Willk.) O.Bòlos & Vigo, Collect. Bot. (Barcelona) 14: 94 (1983)
Galeopsis ladanum L., Sp. Pl.: 579 (1753) subsp. ladanum
Galeopsis tetrahit L., Sp. Pl.: 579 (1753)
Galinsoga parviflora Cav., Icon. 3: 41 (1796)
Galinsoga quadriradiata Ruiz & Pav., Syst. Veg. Fl. Peruv. Chil. 1: 198 (1798)
Galium aparine L., Sp. Pl.: 108 (1753) subsp. aparine
Galium aparine L. subsp. spurium (L.) Hartm., Sv. Norsk Exc.-Fl.: 23 (1846)
Galium boreale L., Sp. Pl.: 108 (1753)
Galium estebanii Sennen, Diagn. Nouv. 1928-35, 289 (1936)
Galium marchandii Roem. & Schult., Syst. Veg., ed. 15 bis, 3: 528 (1818)
Galium lucidum All., Auct. Syn. Stirp. Horti Taur.: 5 (1773)
Galium mollugo L. subsp. erectum Huds. ex Syme, in Sm., Engl. Bot., ed. 3[B], 4: 217, tab. 649 (1865)
Galium mollugo L., Sp. Pl.: 107 (1753) subsp. mollugo
Galium murale (L.) All., Auct. Syn. Stirp. Horti Taur.: 8 (1773)
Galium odoratum (L.) Scop., Fl. Carniol., ed. 2, 1: 105 (1771)
Galium palustre L., Sp. Pl.: 105 (1753)
Galium parisiense L. subsp. divaricatum (Pourr. ex Lam.) Rouy & E.G.Camus, in G.Rouy & J.Foucaud, Fl. France 8: 46 (1903)
Galium papillosum Lapeyr, Hist. Pl. Pyrénées: 66 (1813) subsp. papillosum
Galium pyrenaicum Gouan, Ill. Observ. Bot.: 5 (1773)
Galium rotundifolium L., Sp. Pl.: 108 (1753)
Galium saxatile L., Sp. Pl.: 106 (1753)
Galium tricornutum Dandy, Watsonia 4: 47 (1957)
Galium verum L., Sp. Pl.: 107 (1753)
Gastridium ventricosum (Gouan) Schinz & Thell., Vierteljahrsschr. Naturf. Ges. Zürich 58: 39 (1913)
Gaudinia fragilis (L.) P.Beauv., Agrost.: 95, 164 (1812)
Genista anglica L., Sp. Pl.: 710 (1753)
Genista falcata Brot., Phyt. Lusit. 1: 52 (1800)
Genista florida L. subsp. polygalaephylla (Brot.) Cout., Fl. Portugal: 319 (1913)
Genista hystrix Lange, Descr. Icon. Pl. Nov.: 2, t. 2 (1864)
Genista legionensis (Pau) M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 10: 194 (1964)
Genista micrantha Ortega, Nov. Rar. Pl. Descr. Dec.: 68, t. 10, fig. 1 (1798)
Genista obtusiramea J.Gay ex Spach, Ann. Sci. Nat., Bot., ser. 3, 3: 116 (1845)
Genista occidentalis (Rouy) H.J.Coste, Fl. Descr. France 1: 298, fig. 759 (1901)
Genista pilosa L., Sp. Pl.: 710 (1753)
Genista ×rivasgodayana J.Andrés & Llamas, Lagascalia 13(2): 188 (1985)
Genista sanabriensis Valdés Berm., Castrov. & Casaseca, Trab. Dept. Bot. Univ. Salamanca 7: 6 (1978)
Genista stenopetala Webb & Berthel., Hist. Nat. Îles Canaries (Phytogr.) 3(2,2): t. 45. (1836)
Gentiana angustifolia Vill. subsp. corbariensis (Braun-Blanq.) Renob., Acta Bot. Malac. 29: 296 (2004)
Gentiana lutea L., Sp. Pl.: 227 (1753) subsp. lutea
Gentiana nivalis L., Sp. Pl.: 229 (1753)
Gentiana pneumonanthe L., Sp. Pl.: 228 (1753)
Gentiana verna L., Sp. Pl.: 228 (1753)
Gentianella campestris (L.) Börner, Fl. Deutsche Volk: 543 (1912)
Gentianella ciliata (L.) Borkh., Arch. Bot. (Leipzig) 1: (1) 29 (1796)
Geranium columbinum L., Sp. Pl.: 682 (1753)
Geranium dissectum L., Cent. Pl. I: 21 (1755)
Geranium lucidum L., Sp. Pl.: 682 (1753)
Geranium molle L., Sp. Pl.: 682 (1753)
Geranium purpureum Vill., Fl. Delph.: 72 (1785)
Geranium pyrenaicum Burm.f. subsp. lusitanicum (Samp.) S.Ortíz, Anales Jard. Bot. Madrid 47(1): 244 (1990)
Geranium pyrenaicum Burm.f., Spec. Bot. Geran.: 27 (1759) subsp. pyrenaicum
Geranium robertianum L., Sp. Pl.: 681 (1753)
Geranium rotundifolium L., Sp. Pl.: 683 (1753)
Geranium sanguineum L., Sp. Pl.: 683 (1753)
Geranium subargenteum Lange, in Willk. & Lange, Prodr. Fl. Hispan. 3: 525 (1878)
Geranium sylvaticum L., Sp. Pl.: 681 (1753)
Geum pyrenaicum Mill., Gard. Dict., ed. 8: n.º 3 (1768)
Geum rivale L., Sp. Pl.: 501 (1753)
Geum sylvaticum Pourr., Mém. Acad. Sci. Toulouse, ser. 1, 3: 319 (1788)
Geum urbanum L., Sp. Pl.: 501 (1753)
Ginkgo biloba Kaempf. ex L., Mant. Pl.: 313 (1771)
Gladiolus illyricus W.D.J.Koch, Syn. Fl. Germ. Helv.: 699 (1837)
Gladiolus italicus Mill., Gard. Dict., ed. 8, n.º 2 (1768)
Glandora diffusa (Lag.) D.C.Thomas, Taxon 57(1): 94 (2008)
Glandora prostrata (Loisel.) D.C.Thomas, Taxon 57(1): 94 (2008) subsp. prostrata
Glaucium flavum Crantz, Stirp. Austr. Fasc. 2: 133 (1763)
Glaux maritima L., Sp. Pl.: 207 (1753)
Glebionis coronaria (L.) Cass. ex Spach, Hist. Nat. Vég. 10: 181 (1841)
Glebionis segetum (L.) Fourr., Ann. Soc. Linn. Lyon, sér. 2, 17: 90 (1869)
Glechoma hederacea L., Sp. Pl.: 578 (1753)
Gleditsia triacanthos L., Sp. Pl.: 1056 (1753)
Globularia fuxeensis Giraudias, Bull. Soc. Études Sci. Angers 1: 53 (1889)
Globularia ×losae L.Villar, Sesé & Ferrández, Collect. Bot. (Barcelona) 23: 139 (1998)
Globularia nudicaulis L., Sp. Pl.: 97 (1753)
Globularia repens Lam., Fl. Franç. 2: 325 (1779)
Globularia vulgaris L., Sp. Pl.: 96 (1753)
Glyceria declinata Bréb., Fl. Normand., ed. 3: 354 (1859)
Glyceria fluitans (L.) R.Br., Prodr.: 179 (1810)
Glyceria notata Chevall., Fl. Gén. Env. Paris 2(1): 174 (1827)
Gnaphalium coarctatum Willd., Sp. Pl. 3(3): 1886 (1803)
Gnaphalium sylvaticum L., Sp. Pl.: 856 (1753)
Gnaphalium uliginosum L., Sp. Pl.: 856 (1753)
Grevillea juniperina R.Br., Trans. Linn. Soc. London 10: 174 (1810)
Griselinia littoralis Raoul, Choix. Pl. Nouv.-Zél.: 22, t. 19 (1846)
Groenlandia densa (L.) Fourr., Ann. Soc. Linn. Lyon 17: 169 (1869)
Guizotia abyssinica (L.f.) Cass., Dict. Sci. Nat. ed. 2, 59: 248 (1829)
Gymnadenia conopsea (L.) R.Br., in W.T.Aiton, Hort. Kew., ed. 2, 5: 191 (1813)
Gymnadenia gabasiana (Teppner & E.Klein) Teppner & E.Klein, Phyton (Horn) 38: 221 (1998)
Gymnadenia odoratissima (L.) Rich., De Orchid. Eur.: 35 (1817)
Gymnocarpium dryopteris (L.) Newman, Phytologist 4: 371 (1851)
Gymnocarpium robertianum (Hoffm.) Newman, Phytologist 4: 371 (1851)
Gypsophila repens L., Sp. Pl.: 407 (1753)
Hainardia cylindrica (Willd.) Greuter, Boissiera 13: 177 (1967)
Halimione portulacoides (L.) Aellen, Verh. Naturf. Ges. Basel 49: 126 (1938)
Halimium lasianthum (Lam.) Spach subsp. alyssoides (Lam.) Greuter, Willdenowia 14: 52 (1984)
Halimium umbellatum (L.) Spach, Ann. Sci. Nat., Bot., ser. 2, 6: 366 (1836)
Hamamelis ×intermedia Rehder, J. Arnold Arbor. 26: 69 (1945)
Hamamelis virginiana L., Sp. Pl.: 124 (1753)
Hebe elliptica (G.Forst.) Pennell, Rhodora 23: 39 (1921)
Hebe ×franciscana (Eastw.) Souster, J. Arnold Arbor. 26: 69 (1945)
Hebe pinguifolia Cockayne & Allan, Trans. Proc. N. Z. Inst. 57: 36 (1926)
Hebe recurva G.Simpson & Thoms, Trans. Proc. N. Z. Inst. 70: 32 (1940)
Hebe salicifolia (G.Forst.) Pennell, Rhodora 23: 39 (1921)
Hebe speciosa (R.Cunn. ex A.Cunn.) Cockayne & Allan, Trans. Proc. N. Z. Inst. 56: 693 (1926)
Hedera helix L., Sp. Pl.: 202 (1753) 
Hedera hibernica (G.Kirchn.) Bean, Trees Schrubs Brit. Isles 1: 609 (1914)
Hedychium gardnerianum Ker Gawl., Bot. Reg.: 9, t. 774 (1824)
Hedypnois rhagadioloides (L.) F.W.Schmidt, Samml. Phys.Ökon. Aufsätze 1: 279 (1795)
Helianthemum canum (L.) Hornem. subsp. cantabricum (Font Quer & Rothm.) Rivas Mart., Itinera Geobot. 15(2): 702 (2002)
Helianthemum croceum (Desf.) Pers. subsp. cantabricum M.Laínz, Bol. Inst. Estud. Asturianos, Supl. Ci., 10: 190 (1964)
Helianthemum nummularium (L.) Mill., Gard. Dict., ed. 8: n.º 12 (1768)
Helianthemum tinetense M.Mayor & Fern.Benito, Fontqueria 48: 90 (1998)
Helianthemum urrielense (M.Laínz) Nava & Fern.Casado, Anales Jard. Bot. Madrid 43(1): 28 (1986)
Helianthus annuus L., Sp. Pl.: 904 (1753)
Helianthus ×laetiflorus Pers., Syn. Pl. 2: 476 (1807) (pro sp.)
Helichrysum italicum (Roth) G.Don subsp. serotinum (Boiss.) P.Fourn., Quatre Fl. Fr.: 952 (1939)
Helichrysum petiolare Hilliard & B.L.Burtt, Notes Roy. Bot. Gard. Edinburgh 32: 357 (1973)
Helichrysum stoechas (L.) Moench, Methodus: 575 (1794)
Helictochloa marginata (Lowe) Romero Zarco, Candollea 66: 102 (2011)
Helictochloa pratensis (L.) Romero Zarco subsp. iberica (St.-Yves) Romero Zarco, Candollea 66: 103 (2011)
Helictotrichon cantabricum (Lag.) Gervais, Neue Denkschr. Schweiz. Naturf. Ges. 88: 69 (1973) 
Helictotrichon sedenense (Clarion ex DC.) Holub, Folia Geobot. Phytotax. (Praha) 5: 436 (1970)
Heliosperma pusillum (Waldst. & Kit.) Rchb., Icon. Fl. Germ. Helv. 5-6: 78 (1844)
Heliotropium arborescens L., Syst. Nat., ed. 10: 913 (1759)
Helleborus foetidus L., Sp. Pl.: 558 (1753) 
Helleborus viridis L. subsp. occidentalis (Reut.) Schiffn., Bot. Jahrb. Syst. 11: 118 (1890)
Helminthotheca echioides (L.) Holub, Folia Geobot. Phytotax. 8: 176 (1973)
Helosciadium inundatum (L.) W.D.J.Koch, Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 12: 126 (1824)
Helosciadium nodiflorum (L.) W.D.J.Koch, Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 12: 126 (1824)
Helosciadium repens (Jacq.) W.D.J.Koch, Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 12: 126 (1824)
Hepatica nobilis Schreb., Spic. Fl. Lips.: 39 (1771)
Heracleum sphondylium L. subsp. pyrenaicum (Lam.) Bonnier & Layens, Tabl. Syn. Pl. Vasc- France: 128 (1894)
Herniaria ciliolata Melderis subsp. robusta Chaudhri, Meded. Bot. Mus. Herb. Rijks. Univ. Utrecht 285: 322 (1968) 
Herniaria hirsuta L., Sp. Pl.: 218 (1753)
Herniaria glabra L., Sp. Pl.: 218 (1753)
Herniaria latifolia Lapeyr., Hist. Pl. Pyrénées: 127 (1813)
Hesperis matronalis L. subsp. candida (Kit. ex O.E.Schulz, Kanitz & J.A.Knapp) Hegi & Em.Schmid, in Hegi, Ill. Fl. Mitt.-Eur. 4(1): 467 (1919)
Hesperocyparis arizonica (Greene) Bartel, Phytologia 91(1): 180 (2009)
Hesperocyparis lusitanica (Mill.) Bartel, Phytologia 91(1): 181 (2009)
Hesperocyparis macrocarpa (Hartw. ex Gordon) Bartel, Phytologia 91(1): 182 (2009)
Heuchera micrantha Douglas ex Lindl., Bot. Reg. 15: 1302 (1830)
Heuchera pubescens Pursh, Fl. Am. Sept. 1: 187 (1814)
Heuchera sanguinea Engelm., in Wils., Mem. Tour N. Mexico: 107 (1848)
Hibiscus syriacus L., Sp. Pl.: 695 (1753)
Hieracium amplexicaule L., Sp. Pl.: 803 (1753)
Hieracium bombycinum Boiss. & Reut. ex Rchb.f., in Rchb., Icon. Fl. Germ. 19: 95 (1860)
Hieracium cantabrimontanum (de Retz) Mateo, Anales Jard. Bot. Madrid 54(1): 367 (1996)
Hieracium cerinthoides L., Sp. Pl.: 803 (1753)
Hieracium crocatum Fr., Summa Veg. Scand.: 6 (1845)
Hieracium cubillanum de Retz, Bull. Soc. Bot. France 127(1): 86 (1980)
Hieracium inuloides Tausch subsp. aurigeranum (Loret & Timb.-Lagr.) Zahn, Bull. Acad. Int. Géogr. Bot.: 58 (1912)
Hieracium laevigatum Willd., Sp. Pl. 3(3): 1590 (1803)
Hieracium laevigodentatum Mateo, Fl. Montiber. 54: 88 (2013)
Hieracium lainzii de Retz, Bull. Soc. Bot. France 127(1): 81 (1980)
Hieracium lamprophyllum subsp. cantabricum (Arv.-Touv.) Greuter, Med-Checkl. 2: 363 (2008)
Hieracium lamprophyllum Scheele, Linnaea 31: 653 (1863) subsp. lamprophyllum
Hieracium legionense Willk., in Willk.& Lange, Prodr. Fl. Hispan. 2: 267 (1865)
Hieracium levicaule Jord., Cat. Graines Jard. Dijon 1848: 23 (1848)
Hieracium loretii Rouy, Fl. France 9: 299 (1905)
Hieracium merxmulleri de Retz, Bull. Soc. Bot. France 127(1): 8 (1980)
Hieracium mixtibifidum Mateo & Alejandre, Fl. Montiber. 38: 51 (2008)
Hieracium mixtiforme Arv.-Touv. subsp. ellipsocerinthe (Arv.-Touv.) Zahn, in Engl., Pflanzenr. 4, 280, Hier.: 171 (1921)
Hieracium mixtum Froel., in DC., Prodr. 7: 216 (1838) subsp. mixtum 
Hieracium murorum L., Sp. Pl.: 802 (1753)
Hieracium nobile Gren. & Godr., Fl. France 2: 376 (1850)
Hieracium ocenicum Mateo, Fl. Montiber. 51: 35 (2012)
Hieracium pallidum Biv. subsp. graniticum (Sch.Bip.) Zahn, in Engl., Pflanzenr. 4, 280, Hier.: 216 (1921)
Hieracium pseudodulacianum (de Retz) Mateo, Anales Jard. Bot. Madrid 54(1): 367 (1996)
Hieracium ramondii Griseb. subsp. asturicum (Pau) Greuter, Willdenowia 37: 171 (2007)
Hieracium sabaudum L., Sp. Pl.: 804 (1753) subsp. sabaudum
Hieracium sabaudum subsp. vagum (Jord.) Zahn, in Schinz & Keller, Fl. Schweiz, ed. 2, 2: 344  (1905)
Hieracium saliencianum de Retz ex Aedo, Argüelles, J.M.González & M.Laínz, Collect. Bot. (Barcelona) 18: 110 (1990)
Hieracium umbellatum L., Sp. Pl.: 804 (1753)
Hieracium vasconicum Martrin-Donos, Fl. Tarn: 452 (1864)
Himantoglossum hircinum (L.) Spreng., Syst. Veg. 3: 694 (1826)
Himantoglossum robertianum (Loisel.) P.Delforge, Nat. Belg. 80: 401 (1999)
Hippocrepis commutata Pau, Bol. Soc. Aragonesa Ci. Nat. 2: 274 (1903)
Hippocrepis comosa L., Sp. Pl.: 744 (1753)
Hirschfeldia incana (L.) Lagr.-Foss.
Holcus gayanus Boiss., Voy. Bot. Midi Esp. 2: 637, t. 173 (1842)
Holcus lanatus L., Sp. Pl.: 1048 (1753)
Holcus mollis L., Syst. Nat., ed. 10: 1129 (1759)
Holosteum umbellatum L., Sp. Pl.: 88 (1753)
Homogyne alpina (L.) Cass. subsp. cantabrica (Losa & P.Monts.) Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas, Itinera Geobot. 15(2): 702 (2002)
Honckenya peploides (L.) Ehrh., Beitr. Naturk. 2: 181 (1788)
Hordelymus europaeus (L.) Harz, Samenk.: 1147 (1885)
Hordeum murinum L., Sp. Pl.: 85 (1753)
Hordeum secalinum Schreb., Spic. Fl. Lips.: 148 (1771)
Hordeum vulgare L., Sp. Pl.: 84 (1753)
Horminium pyrenaicum L., Sp. Pl.: 596 (1753)
Hornungia petraea (L.) Rchb., Icon. Fl. Germ. Helv. 1: 33 (1837)
Hugueninia tanacetifolia (L.) Rchb. subsp. suffruticosa (H.J.Coste & Soulié) P.W.Ball, Feddes Repert. 68: 194 (1963)
Humulus lupulus L., Sp. Pl.: 1028 (1753) 
Huperzia selago (L.) Bernh. ex Schrank & Mart., Hort. Reg. Monac.: 3 (1829)
Hyacinthoides non-scripta (L.) Chouard ex Rothm., Feddes Repert. 53: 14 (1944)
Hydrangea macrophylla (Thunb.) Ser., in DC., Prodr. 4: 15 (1830)
Hydrangea quercifolia W.Bartram, Travels Carolina: 382-383, pl. 7 (1791)
Hydrangea serrata (Thunb. ex Murray) Ser., in DC., Prodr. 4: 15 (1830)
Hydrocotyle vulgaris L., Sp. Pl.: 234 (1753)
Hylotelephium telephium (L.) H.Ohba, Bot. Mag. (Tokyo) 90: 51 (1977)
Hylotelephium vulgare (Haw.) Holub, Folia Geobot. Phytotax. 18: 204 (1983)
Hymenocarpos lotoides (L.) Vis., Fl. Dalmat. 3: 279 (1851)
Hymenolobus procumbens (L.) Nutt. subsp. pauciflorus (W.D.J.Koch) Schinz & Thell., Vierteljahrsschr. Naturf. Ges. Zürich 66: 285 (1921)
Hymenophyllum tunbrigense (L.) Sm., Engl. Bot. 3: t. 162 (1794)
Hyosciamus niger L., Sp. Pl.: 179 (1753)
Hyparrhenia hirta (L.) Stapf, in Oliv., Fl. Trop. Afr. 9: 315 (1919)
Hypecoum imberbe Sm., Fl. Graec. Prodr. 1: 107 (1806)
Hypericum androsaemum L., Sp. Pl.: 784 (1753)
Hypericum calycinum L., Mant. Pl.: 106 (1767)
Hypericum elodes L., Amoen. Acad. 4: 105 (1759)
Hypericum 'Hidcote'
Hypericum hircinum L. subsp. majus (Aiton) N.Robson, Bull. Brit. Mus. (Nat. Hist.), Bot. 12(4): 310 (1985)
Hypericum hirsutum L., Sp. Pl.: 786 (1753)
Hypericum humifusum L., Sp. Pl.: 785 (1753)
Hypericum linarifolium Vahl, Symb. Bot. 1: 65 (1790)
Hypericum montanum L., Fl. Suec., ed. 2: 266 (1755)
Hypericum nummularium L., Sp. Pl.: 787 (1753)
Hypericum perforatum L. subsp. angustifolium (DC.) A.Fröhl., Sitz.-Ber. Akad. Wiss. Wien 1: 120 (1911)
Hypericum perforatum L., Sp. Pl.: 785 (1753) subsp. perforatum
Hypericum pulchrum L., Sp. Pl.: 786 (1753)
Hypericum richeri Vill. subsp. burseri (DC.) Nyman, Consp. Fl. Eur.: 132 (1878)
Hypericum tetrapterum Fr., Novit. Fl. Suec.: 94 (1823)
Hypericum undulatum Schousb. ex Willd., Enum. Pl. Horti Berol.: 810 (1809)
Hypochaeris glabra L., Sp. Pl.: 811 (1753)
Hypochaeris radicata L., Sp. Pl.: 811 (1753)
Iberis aperta Barb.-Gamp., Bull. Soc. Bot. Genève 12: 241 (1921)
Iberis carnosa Willd., Sp. Pl. 3(1): 455 (1800)
Ilex ×altaclerensis (Hort ex Loudon) Dallim., Holly, Yew and Box: 139 (1908)
Ilex aquifolium L., Sp. Pl.: 125 (1753)
Ilex ×meserveae S.Y.Hu, Arnoldia (Jamaica Plain) 30: 69 (1970)
Illecebrum verticillatum L., Sp. Pl.: 206 (1753)
Impatiens balfourii Hook.f., Bot. Mag.: t. 7878 (1903)
Inula conyza (Griess.) DC., Prodr. 5: 464 (1836)
Inula helenium L., Sp. Pl.: 881 (1753)
Inula montana L., Sp. Pl.: 884 (1753)
Inula salicina L., Sp. Pl.: 882 (1753)
Ipomoea indica (Burm.) Merr., Interpr. Rumph. Herb. Amboin.: 445 (1917)
Ipomoea purpurea (L.) Roth, Bot. Abh.: 27 (1787)
Iris germanica L., Sp. Pl.: 38 (1753)
Isoetes durieui Bory, Compt. Rend. Hebd. Séances Acad. Sci. 18: 1166 (1844)
Isoetes histrix Bory, Compt. Rend. Hebd. Séances Acad. Sci. 18: 1167 (1844)
Isoetes velatum A.Braun subsp. asturicense (M.Laínz) Rivas Mart. & Prada, Lazaroa 2: 327 (1980)
Isolepis cernua (Vahl) Roem. & Schult., Syst. Veg., ed. 15, 2: 106 (1817)
Isolepis fluitans (L.) R.Br., Prodr.: 221 (1810)
Isolepis setacea (L.) R.Br., Prodr.: 222 (1810)
Jacobaea adonidifolia (Loisel.) Pelser & Veldkamp, Compositae Newslett. 44: 2 (2006)
Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb., Oekon. Fl. Wetterau 3(1): 210 (1801)
Jacobaea boissieri (DC.) Pelser, Compositae Newslett. 44: 5 (2006)
Jacobaea maritima (L.) Pelser & Meijden, in Heukels, Fl. Nederland, ed. 23: 677 (2005)
Jacobaea vulgaris Gaertn., Fruct. Sem. Pl. 2: 445 (1791)
Jasione cavanillesii C.Vicioso, Anales Jard. Bot. Madrid 6(2): 80, lám. 4 (1948)
Jasione crispa (Pourr.) Samp. subsp. brevisepala (Rothm.) Rivas Mart., Candollea 31: 112 (1976)
Jasione laevis Lam. subsp. carpetana (Boiss. & Reut.) Rivas Mart., Publ. Inst. Biol. Aplicada 42: 122 (1967)
Jasione laevis Lam., Fl. Franç. 2: 3 (1779) subsp. laevis
Jasione maritima (Duby) Merino subsp. gallaecica (Rivas Mart.) Fern.Prieto, Nava & Bueno Sánchez, Doc. Jard. Bot. Atlántico 11: 52 (2014)
Jasione montana L., Sp. Pl.: 928 (1753)
Jasminum fruticans L., Sp. Pl.: 7 (1753)
Jasminum mesnyi Hance, J. Bot. 20: 37 (1882)
Jasminum polyanthum Franch., Rev. Hort. (París): 270, fig. 69 (1891)
Juglans nigra L., Sp. Pl.: 997 (1753)
Juglans regia L., Sp. Pl.: 997 (1753)
Juncus acutiflorus Ehrh. ex Hoffm., Deutschl. Fl.: 125 (1791)
Juncus acutus L., Sp. Pl.: 325 (1753)
Juncus alpinoarticulatus Chaix subsp. alpestris (Hartm.) Hämet-Ahti, Ann. Bot. Fenn. 17(3): 342 (1980)
Juncus articulatus L., Sp. Pl.: 327 (1753)
Juncus balticus Willd. subsp. cantabricus (T.E.Díaz, Fern.-Carv. & Fern.Prieto) Snogerup, Preslia 74: 256 (2002)
Juncus bufonius L., Sp. Pl.: 328 (1753)
Juncus capitatus Weigel, Obs. Bot.: 28 (1772)
Juncus conglomeratus L., Sp. Pl.: 326 (1753)
Juncus effusus L., Sp. Pl.: 326 (1753)
Juncus foliosus Desf., Fl. Atlant. 1: 315, t. 92 (1798)
Juncus gerardi Loisel., in Desv., J. Bot. (Desvaux) 2: 289 (1809)
Juncus hybridus Brot., Fl. Lusit. 1: 513 (1804)
Juncus inflexus L., Sp. Pl.: 326 (1753)
Juncus maritimus Lam., Encycl. 3: 264 (1794)
Juncus ranarius Songeon & E.P.Perrier, in Billot, Annot. Fl. France Allemagne: 192 (1859)
Juncus squarrosus L., Sp. Pl.: 327 (1753)
Juncus tenageia Ehrh. ex L.f., Suppl. Pl.: 208 (1782)
Juncus tenuis Willd., Sp. Pl. 2(1): 214 (1799)
Juniperus chinensis L., Mant. Pl.: 127 (1767)
Juniperus communis L. subsp. nana (Willd.) Syme, in Sowerby, Engl. Bot., ed. 3, 8: 275 (1868)
Juniperus horizontalis Moench, Methodus: 699 (1794)
Juniperus ×media Melle, Phytologia 2: 189 (1946)
Juniperus sabina L., Sp. Pl.: 1039 (1753)
Juniperus squamata Buch.-Ham. ex D.Don, Descr. Pinus 2: 17 (1824)
Juniperus virginiana L., Sp. Pl.: 1039 (1753)
Jurinea humilis (Desf.) DC., Prodr. 6: 677 (1838)
Kernera saxatilis (L.) Sweet, Hort. Brit.: 467 (1827)
Kerria japonica (L.) DC., Trans. Linn. Soc. London 12(1): 157 (1818)
Kickxia elatine (L.) Dumort., Fl. Belg.: 35 (1829)
Kickxia spuria (L.) Dumort., Fl. Belg.: 35 (1829)
Klasea nudicaulis (L.) Fourr. subsp. demissa Iljin, Repert. Spec. Nov. Regni Veg. 35: 356 (1934)
Knautia legionenesis (Lag.) DC., Prodr. 4: 652 (1830)
Knautia nevadensis (M.Winkl. ex Szabó) Szabó, Mat. Természettud. Közlem. 31(1): 326 (1911)
Knautia subescaposa Boiss. & Reut., Pugill. Pl. Afr. Bor. Hispan.: 53 (1852)
Kobresia myosuroides (Vill.) Fiori, in Fiori & Paol., Fl. Italia 1: 125 (1896)
Koeleria crassipes Lange, Vid. Meddel. Dansk Naturh. Foren. København: 3 (1860)
Koeleria glauca (Schrad.) DC., Cat. Pl. Horti Monsp.: 116 (1813)
Koeleria macrantha (Ledeb.) Schult., in Schult. & Schult.f., Mantissa 2: 345 (1824)
Koeleria splendens C.Presl, Cyper. Gram. Sic.: 34 (1820)
Koeleria vallesiana (Honck.) Gaudin subsp. humilis Braun-Blanq., Trav. Soc. Pharm. Montpellier: 222 (1945)
Laburnum anagyroides Medik., Vorles. Churpfälz. Phys.-Ökon. Ges. 2: 363 (1787)
Laburnum ×watereri (Wettst.) Dippel, Handb. Laubholzk. 3: 673 (1893)
Lactuca muralis (L.) Gaertn., Fruct. Sem. Pl.: t. 158 (1791)
Lactuca perennis L., Sp. Pl.: 796 (1753)
Lactuca plumieri (L.) Gren. & Godr., Fl. France 2: 322 (1850)
Lactuca sativa L., Sp. Pl.: 795 (1753)
Lactuca serriola L., Cent. Pl. II: 29 (1756)
Lactuca tenerrima Pourr., Mém. Acad. Sci. Toulouse, ser. 1, 3: 321 (1788)
Lactuca viminea (L.) J.Presl & C.Presl subsp. chondrilliflora (Boreau) Bonnier, in Bonnier, Fl. Ill. France 6: 79 (1923)
Lactuca viminea (L.) J.Presl & C.Presl, Fl. Cech.: 160 (1819) subsp. viminea
Lactuca virosa L., Sp. Pl.: 795 (1753)
Lagenaria siceraria (Molina) Standl., Publ. Field Mus. Nat. Hist., Bot., ser. 3: 435 (1930)
Lagerstroemia indica L., Syst. Nat., ed. 10: 1076 (1759)
Lagurus ovatus L., Sp. Pl.: 81 (1753)
Lamarckia aurea (L.) Moench, Methodus: 201 (1794)
Lamium album L., Sp. Pl.: 579 (1753)
Lamium amplexicaule L., Sp. Pl.: 579 (1753)
Lamium galeobdolon (L.) L., Amoen. Acad. 4: 485 (1759)
Lamium hybridum Vill., Hist. Pl. Dauphiné 1: 251 (1786)
Lamium maculatum L., Sp. Pl., ed. 2: 809 (1763)
Lamium purpureum L., Sp. Pl.: 579 (1753)
